Gene Name,Chromosome Name,Gene Start (bp),Gene End (bp),Description
Sevir.8G261466,Chr_08,40743933,40745698,"(1 of 4) KOG0651 - 26S proteasome regulatory complex, ATPase RPT4"
Sevir.1G200300,Chr_01,27630052,27632576,
Sevir.9G315700,Chr_09,34783226,34789771,(1 of 1) PTHR24326:SF267 - HOMEOBOX-LEUCINE ZIPPER PROTEIN HDG4-RELATED
Sevir.5G434200,Chr_05,44209551,44211186,(1 of 8) PTHR12183 - UNCHARACTERIZED RING ZINC FINGER-CONTAINING PROTEIN
Sevir.3G303100,Chr_03,28884572,28892863,"(1 of 1) K03122 - transcription initiation factor TFIIA large subunit (TFIIA1, GTF2A1, TOA1)"
Sevir.2G342900,Chr_02,40632749,40633760,
Sevir.6G069500,Chr_06,6353918,6356573,(1 of 279) PF00646 - F-box domain (F-box)
Sevir.2G258600,Chr_02,34005385,34007026,(1 of 1) PTHR10252//PTHR10252:SF34 - HISTONE-LIKE TRANSCRIPTION FACTOR CCAAT-RELATED // SUBFAMILY NOT NAMED
Sevir.9G384000,Chr_09,42245123,42249496,(1 of 4) K02267 - cytochrome c oxidase subunit 6b (COX6B)
Sevir.6G089600,Chr_06,8422183,8425501,(1 of 1) PTHR22937//PTHR22937:SF44 - RING FINGER CONTAINING PROTEIN // SUBFAMILY NOT NAMED
Sevir.9G041750,Chr_09,2409342,2411361,
Sevir.3G361500,Chr_03,44066484,44070099,(1 of 1) K15178 - RNA polymerase-associated protein RTF1 (RTF1)
Sevir.6G045600,Chr_06,3831646,3832214,
Sevir.3G178400,Chr_03,12632286,12636972,(1 of 1) PTHR14255:SF4 - ATP-DEPENDENT PROTEASE LA (LON) DOMAIN PROTEIN
Sevir.7G273650,Chr_07,30604496,30606136,(1 of 26) PF08263//PF13855 - Leucine rich repeat N-terminal domain (LRRNT_2) // Leucine rich repeat (LRR_8)
Sevir.7G005000,Chr_07,3689762,3690625,(1 of 29) PF00280 - Potato inhibitor I family (potato_inhibit)
Sevir.7G246800,Chr_07,28944567,28949751,
Sevir.3G127600,Chr_03,8469411,8470340,"(1 of 1) PTHR24074:SF10 - PROTEIN DNJ-29, ISOFORM B"
Sevir.4G073300,Chr_04,5792558,5793004,
Sevir.5G360200,Chr_05,39110939,39112223,(1 of 3) PF06884 - Protein of unknown function (DUF1264) (DUF1264)
Sevir.2G302700,Chr_02,37606265,37616029,(1 of 25) PTHR11697//PTHR11697:SF113 - GENERAL TRANSCRIPTION FACTOR 2-RELATED ZINC FINGER PROTEIN // SUBFAMILY NOT NAMED
Sevir.3G252400,Chr_03,20171158,20178562,
Sevir.3G083500,Chr_03,5358392,5359751,
Sevir.7G153300,Chr_07,22414499,22425406,
Sevir.2G005800,Chr_02,501256,510678,"(1 of 1) PTHR23083//PTHR23083:SF443 - TETRATRICOPEPTIDE REPEAT PROTEIN, TPR // SUBFAMILY NOT NAMED"
Sevir.1G037800,Chr_01,3644949,3645253,
Sevir.9G290700,Chr_09,30711826,30713547,(1 of 1) PTHR31155//PTHR31155:SF10 - ACYL- ACYL-CARRIER-PROTEIN  DESATURASE-RELATED // SUBFAMILY NOT NAMED
Sevir.1G011066,Chr_01,824023,824918,(1 of 6) 3.1.26.11 - Ribonuclease Z / tRNase Z
Sevir.4G224600,Chr_04,32564327,32567279,
Sevir.7G227900,Chr_07,27657343,27658071,
Sevir.9G067500,Chr_09,3988301,3991283,(1 of 1) 2.1.1.244 - Protein N-terminal methyltransferase
Sevir.9G516800,Chr_09,51995082,51996146,
Sevir.1G101400,Chr_01,8762340,8768793,(1 of 1) PTHR24349//PTHR24349:SF137 - SERINE/THREONINE-PROTEIN KINASE // SUBFAMILY NOT NAMED
Sevir.9G350500,Chr_09,38868525,38869563,"(1 of 3) PTHR11260//PTHR11260:SF200 - GLUTATHIONE S-TRANSFERASE, GST, SUPERFAMILY, GST DOMAIN CONTAINING // SUBFAMILY NOT NAMED"
Sevir.6G252100,Chr_06,35751033,35756553,(1 of 1) PTHR12357:SF24 - EVOLUTIONARILY CONSERVED C-TERMINAL REGION 10
Sevir.8G029300,Chr_08,1701402,1707522,
Sevir.7G316100,Chr_07,33814684,33815778,
Sevir.9G251300,Chr_09,19579108,19587217,(1 of 1) 1.4.3.5//5.1.99.6 - Pyridoxal 5'-phosphate synthase / Pyridoxine (pyridoxamine)phosphate oxidase // NAD(P)H-hydrate epimerase / NAD(P)HX epimerase
Sevir.1G270400,Chr_01,33588170,33588652,(1 of 1) PTHR14155//PTHR14155:SF141 - RING FINGER DOMAIN-CONTAINING // SUBFAMILY NOT NAMED
Sevir.8G190500,Chr_08,32894607,32902669,(1 of 279) PF00646 - F-box domain (F-box)
Sevir.4G249100,Chr_04,35343534,35346782,(1 of 1) PTHR21495//PTHR21495:SF53 - NUCLEOPORIN-RELATED // SUBFAMILY NOT NAMED
Sevir.1G380700,Chr_01,41327160,41329755,
Sevir.4G227000,Chr_04,32919724,32927014,
Sevir.2G184466,Chr_02,25728838,25731013,(1 of 16) K07904 - Ras-related protein Rab-11A (RAB11A)
Sevir.5G343350,Chr_05,38028372,38029119,
Sevir.1G296500,Chr_01,35675502,35677803,(1 of 1) PTHR11210//PTHR11210:SF21 - RING BOX // SUBFAMILY NOT NAMED
Sevir.3G307000,Chr_03,34342165,34344948,"(1 of 1) PTHR10366//PTHR10366:SF289 - NAD DEPENDENT EPIMERASE/DEHYDRATASE // CHLOROPLAST STEM-LOOP BINDING PROTEIN OF 41 KDA B, CHLOROPLASTIC"
Sevir.4G276300,Chr_04,37415867,37420441,(1 of 1) PTHR31744:SF5 - NAC DOMAIN-CONTAINING PROTEIN 21/22-RELATED
Sevir.9G066120,Chr_09,3918875,3918997,
Sevir.3G020900,Chr_03,1247221,1249680,(1 of 172) PF01535//PF13041 - PPR repeat (PPR) // PPR repeat family (PPR_2)
Sevir.9G211500,Chr_09,15321782,15322432,
Sevir.7G124500,Chr_07,20481916,20489103,"(1 of 2) K09838 - zeaxanthin epoxidase (ZEP, ABA1)"
Sevir.6G209500,Chr_06,32525965,32529062,
Sevir.2G062300,Chr_02,5159247,5170596,(1 of 2) PTHR10629//PTHR10629:SF36 - CYTOSINE-SPECIFIC METHYLTRANSFERASE // SUBFAMILY NOT NAMED
Sevir.4G163100,Chr_04,18849719,18850206,
Sevir.1G141100,Chr_01,14951366,14955564,
Sevir.1G106700,Chr_01,9185780,9187352,(1 of 2) PF13301 - Protein of unknown function (DUF4079) (DUF4079)
Sevir.6G067100,Chr_06,6175119,6178525,(1 of 12) K15803 - (-)-germacrene D synthase (GERD)
Sevir.9G383400,Chr_09,42198635,42198910,
Sevir.6G081700,Chr_06,7651775,7656568,(1 of 1) PTHR11669//PTHR11669:SF22 - REPLICATION FACTOR C / DNA POLYMERASE III GAMMA-TAU SUBUNIT // SUBFAMILY NOT NAMED
Sevir.7G234650,Chr_07,28091529,28092626,
Sevir.4G001400,Chr_04,215893,220979,(1 of 1) PTHR24413:SF79 - BTB/POZ DOMAIN-CONTAINING PROTEIN 9
Sevir.1G341800,Chr_01,38886575,38889216,"(1 of 1) PTHR10209//PTHR10209:SF179 - OXIDOREDUCTASE, 2OG-FE II  OXYGENASE FAMILY PROTEIN // SUBFAMILY NOT NAMED"
Sevir.8G084100,Chr_08,9279444,9280319,
Sevir.9G234600,Chr_09,17962311,17963091,
Sevir.3G311700,Chr_03,35415790,35423624,
Sevir.5G271300,Chr_05,32485254,32485923,(1 of 1) PTHR32166//PTHR32166:SF13 - FAMILY NOT NAMED // HAT FAMILY DIMERIZATION DOMAIN-CONTAINING PROTEIN-RELATED
Sevir.9G163400,Chr_09,10923625,10924253,
Sevir.2G084600,Chr_02,7284028,7288888,(1 of 1) K12670 - oligosaccharyltransferase complex subunit beta (WBP1)
Sevir.9G138700,Chr_09,8805336,8806721,(1 of 1) PTHR13778:SF6 - GALACTURONOSYLTRANSFERASE-LIKE 1-RELATED
Sevir.5G177200,Chr_05,18912927,18914201,(1 of 14) PF05078 - Protein of unknown function (DUF679) (DUF679)
Sevir.4G005100,Chr_04,476509,478696,(1 of 3) PF05684 - Protein of unknown function (DUF819) (DUF819)
Sevir.7G168000,Chr_07,23483025,23488588,(1 of 11) PF00069//PF00560//PF08263 - Protein kinase domain (Pkinase) // Leucine Rich Repeat (LRR_1) // Leucine rich repeat N-terminal domain (LRRNT_2)
Sevir.4G063600,Chr_04,5053047,5053961,(1 of 2) PTHR31190//PTHR31190:SF27 - FAMILY NOT NAMED // ETHYLENE-RESPONSIVE TRANSCRIPTION FACTOR CRF1-RELATED
Sevir.9G509800,Chr_09,51497621,51498220,(1 of 1) PTHR20995//PTHR20995:SF22 - FAMILY NOT NAMED // F-BOX PROTEIN SNE
Sevir.2G100500,Chr_02,8920773,8925508,
Sevir.6G242700,Chr_06,35103230,35106182,(1 of 2) PTHR10501:SF20 - NUCLEIC ACID/NUCLEOTIDE BINDING PROTEIN
Sevir.9G047600,Chr_09,2802056,2804896,(1 of 108) PF14368 - Probable lipid transfer (LTP_2)
Sevir.4G184000,Chr_04,14201546,14202608,(1 of 14) PF05078 - Protein of unknown function (DUF679) (DUF679)
Sevir.3G386100,Chr_03,46761865,46763593,"(1 of 3) PTHR31194//PTHR31194:SF0 - SHN  SHINE , DNA BINDING / TRANSCRIPTION FACTOR // ETHYLENE-RESPONSIVE TRANSCRIPTION FACTOR CRF3-RELATED"
Sevir.8G164600,Chr_08,29389865,29392526,"(1 of 2) K05754 - actin related protein 2/3 complex, subunit 5 (ARPC5)"
Sevir.8G226007,Chr_08,35860224,35864241,
Sevir.6G026900,Chr_06,2053569,2055696,
Sevir.9G420200,Chr_09,44908396,44911970,"(1 of 2) 5.4.2.11//5.4.2.12 - Phosphoglycerate mutase (2,3-diphosphoglycerate-dependent) / Phosphoglyceromutase // Phosphoglycerate mutase (2,3-diphosphoglycerate-independent) / Phosphoglyceromutase"
Sevir.6G133554,Chr_06,22295919,22296212,
Sevir.9G257900,Chr_09,20637356,20642197,(1 of 172) PF01535//PF13041 - PPR repeat (PPR) // PPR repeat family (PPR_2)
Sevir.9G297300,Chr_09,31909428,31911826,
Sevir.6G233300,Chr_06,34284213,34285489,"(1 of 1) PTHR11615//PTHR11615:SF120 - NITRATE, FROMATE, IRON DEHYDROGENASE // SUBFAMILY NOT NAMED"
Sevir.2G187100,Chr_02,26068867,26069335,
Sevir.6G129354,Chr_06,21075063,21075369,
Sevir.2G422850,Chr_02,45691390,45691494,
Sevir.6G188000,Chr_06,30895170,30895592,
Sevir.3G289000,Chr_03,25061848,25065735,(1 of 1) PTHR23324//PTHR23324:SF57 - SEC14 RELATED PROTEIN // PATELLIN-6
Sevir.9G309600,Chr_09,34174637,34176179,(1 of 9) 1.14.19.2 - Stearoyl-[acyl-carrier-protein] 9-desaturase / Stearyl-ACP desaturase
Sevir.9G419000,Chr_09,44834304,44837581,(1 of 1) PTHR11709//PTHR11709:SF64 - MULTI-COPPER OXIDASE // MULTI-COPPER OXIDASE TYPE I FAMILY PROTEIN-RELATED
Sevir.5G454300,Chr_05,45406172,45407539,
Sevir.9G313700,Chr_09,34583196,34587265,(1 of 1) PTHR23160//PTHR23160:SF9 - MYOSIN HEAVY CHAIN-RELATED // SUBFAMILY NOT NAMED
Sevir.7G051400,Chr_07,13078268,13081733,(1 of 1) K18463 - WASH complex subunit CCDC53 (CCDC53)
Sevir.5G105300,Chr_05,8573828,8579484,(1 of 2) PTHR23324:SF77 - PHOSPHATIDYLINOSITOL/PHOSPHATIDYLCHOLINE TRANSFER PROTEIN SFH1-RELATED
Sevir.9G333800,Chr_09,37097277,37099716,(1 of 1) PTHR23023//PTHR23023:SF138 - DIMETHYLANILINE MONOOXYGENASE // SUBFAMILY NOT NAMED
Sevir.2G171300,Chr_02,23745745,23751457,(1 of 2) K17985 - activating molecule in BECN1-regulated autophagy protein 1 (AMBRA1)
Sevir.4G011202,Chr_04,815614,819183,(1 of 108) PF13968 - Domain of unknown function (DUF4220) (DUF4220)
Sevir.9G226050,Chr_09,17031144,17031583,(1 of 5) PTHR24056//PTHR24056:SF183 - CELL DIVISION PROTEIN KINASE // SUBFAMILY NOT NAMED
Sevir.2G163000,Chr_02,19306217,19306843,(1 of 67) PF03168 - Late embryogenesis abundant protein (LEA_2)
Sevir.9G009900,Chr_09,494480,498067,
Sevir.9G208900,Chr_09,14987218,14987781,
Sevir.3G395600,Chr_03,47648552,47654070,"(1 of 2) PTHR10825//PTHR10825:SF35 - RING FINGER DOMAIN-CONTAINING, POLYCOMB GROUP COMPONENT // SUBFAMILY NOT NAMED"
Sevir.2G375500,Chr_02,42765155,42769497,(1 of 1) PTHR12815//PTHR12815:SF14 - SORTING AND ASSEMBLY MACHINERY  SAM50  PROTEIN // SUBFAMILY NOT NAMED
Sevir.4G257000,Chr_04,36016829,36017317,
Sevir.2G048600,Chr_02,3927117,3930185,"(1 of 1) K11086 - small nuclear ribonucleoprotein B and B' (SNRPB, SMB)"
Sevir.9G526100,Chr_09,52569034,52573608,(1 of 2) 6.3.4.4 - Adenylosuccinate synthase / Succinoadenylic kinosynthetase
Sevir.7G301900,Chr_07,32918894,32921502,"(1 of 1) K03405 - magnesium chelatase subunit I (chlI, bchI)"
Sevir.2G409800,Chr_02,44926138,44931154,(1 of 11) PF00069//PF00560//PF08263 - Protein kinase domain (Pkinase) // Leucine Rich Repeat (LRR_1) // Leucine rich repeat N-terminal domain (LRRNT_2)
Sevir.3G071000,Chr_03,4552315,4557052,(1 of 1) PTHR18860:SF17 - 14-3-3 PROTEIN EPSILON
Sevir.3G024600,Chr_03,1582021,1583670,(1 of 3) PTHR34545:SF1 - CLAVATA3/ESR (CLE)-RELATED PROTEIN 21-RELATED
Sevir.3G147000,Chr_03,10001210,10001881,"(1 of 1) PTHR22981//PTHR22981:SF54 - 3-HYDROXYISOBUTYRATE DEHYDROGENASE-RELATED // 3-HYDROXYISOBUTYRATE DEHYDROGENASE-LIKE 2, MITOCHONDRIAL-RELATED"
Sevir.6G220701,Chr_06,33366380,33367058,
Sevir.1G102001,Chr_01,8797388,8798449,
Sevir.3G008500,Chr_03,493312,498136,
Sevir.2G062200,Chr_02,5157216,5158343,
Sevir.1G381700,Chr_01,41366263,41369577,
Sevir.8G194101,Chr_08,33315149,33318704,(1 of 453) PF13041 - PPR repeat family (PPR_2)
Sevir.8G074300,Chr_08,7910019,7910477,(1 of 34) K14488 - SAUR family protein (SAUR)
Sevir.8G105500,Chr_08,13325444,13325596,
Sevir.1G067500,Chr_01,6118914,6122494,
Sevir.5G417700,Chr_05,43073025,43073585,
Sevir.6G101500,Chr_06,23643012,23656699,
Sevir.5G086500,Chr_05,6947423,6948860,(1 of 1) PTHR31304//PTHR31304:SF8 - FAMILY NOT NAMED // LOB DOMAIN-CONTAINING PROTEIN 41
Sevir.2G223500,Chr_02,30578686,30580755,(1 of 53) 3.1.1.11 - Pectinesterase / Pectin methylesterase
Sevir.1G262600,Chr_01,33038853,33042198,(1 of 1416) 2.7.11.1 - Non-specific serine/threonine protein kinase / Threonine-specific protein kinase
Sevir.4G277000,Chr_04,37476964,37478331,(1 of 110) PF00226 - DnaJ domain (DnaJ)
Sevir.8G103350,Chr_08,12864845,12869786,"(1 of 39) K13457 - disease resistance protein RPM1 (RPM1, RPS3)"
Sevir.9G058080,Chr_09,3423724,3425071,
Sevir.7G100800,Chr_07,18693375,18693968,
Sevir.2G298000,Chr_02,37191166,37192766,
Sevir.7G207350,Chr_07,26087669,26088343,
Sevir.5G244100,Chr_05,29568102,29570395,(1 of 2) PTHR32227//PTHR32227:SF127 - FAMILY NOT NAMED // CARBOHYDRATE-BINDING X8 DOMAIN-CONTAINING PROTEIN
Sevir.4G111600,Chr_04,10319240,10322736,(1 of 8) 1.11.2.3 - Plant seed peroxygenase / Soybean peroxygenase
Sevir.2G432500,Chr_02,46254318,46257110,
Sevir.8G084800,Chr_08,9481745,9483240,(1 of 1) PTHR23024//PTHR23024:SF179 - MEMBER OF 'GDXG' FAMILY OF LIPOLYTIC ENZYMES // SUBFAMILY NOT NAMED
Sevir.5G008500,Chr_05,645128,652371,
Sevir.5G175400,Chr_05,18362493,18367078,
Sevir.4G300101,Chr_04,39257581,39260328,
Sevir.9G297000,Chr_09,31817424,31819661,(1 of 6) K17795 - mitochondrial import inner membrane translocase subunit TIM17 (TIM17)
Sevir.5G428400,Chr_05,43853477,43858914,
Sevir.2G317600,Chr_02,38777796,38778431,(1 of 4) PTHR23139//PTHR23139:SF8 - RNA-BINDING PROTEIN // CLEAVAGE STIMULATION FACTOR 64 KILODALTON SUBUNIT
Sevir.2G456200,Chr_02,47747349,47751563,(1 of 2) KOG2861 - Uncharacterized conserved protein
Sevir.7G050300,Chr_07,12913877,12917001,(1 of 3) PTHR11514//PTHR11514:SF33 - MYC // TRANSCRIPTION FACTOR BHLH27-RELATED
Sevir.4G136501,Chr_04,25776876,25779527,(1 of 3) PTHR10217//PTHR10217:SF524 - VOLTAGE AND LIGAND GATED POTASSIUM CHANNEL // SUBFAMILY NOT NAMED
Sevir.6G080400,Chr_06,7580317,7580794,
Sevir.4G245500,Chr_04,34880090,34881205,(1 of 44) 2.7.10.1//2.7.11.1 - Receptor protein-tyrosine kinase / Receptor protein tyrosine kinase // Non-specific serine/threonine protein kinase / Threonine-specific protein kinase
Sevir.1G229000,Chr_01,30126421,30127887,(1 of 10) PTHR22595//PTHR22595:SF60 - CHITINASE-RELATED // SUBFAMILY NOT NAMED
Sevir.9G443700,Chr_09,46745450,46749576,(1 of 1) K10863 - aprataxin [EC:3.-.-.-] (APTX)
Sevir.3G397401,Chr_03,47832687,47833471,
Sevir.5G476300,Chr_05,46615629,46617357,(1 of 6) PTHR22811//PTHR22811:SF71 - TRANSMEMBRANE EMP24 DOMAIN-CONTAINING PROTEIN // SUBFAMILY NOT NAMED
Sevir.9G469300,Chr_09,48580000,48587190,(1 of 1) PTHR23421:SF58 - BETA-GALACTOSIDASE 8
Sevir.9G340700,Chr_09,37898289,37903336,(1 of 2) K15691 - E3 ubiquitin-protein ligase RFWD3 [EC:6.3.2.19] (RFWD3)
Sevir.6G051100,Chr_06,4369515,4374747,"(1 of 1) PTHR11702//PTHR11702:SF28 - DEVELOPMENTALLY REGULATED GTP-BINDING PROTEIN-RELATED // PROTEIN, PUTATIVE-RELATED"
Sevir.1G352300,Chr_01,39581725,39583713,"(1 of 3) K13413 - mitogen-activated protein kinase kinase 4/5, plant (MKK4_5P)"
Sevir.3G179300,Chr_03,12694733,12697441,"(1 of 2) K14313 - nuclear pore complex protein Nup53 (NUP35, NUP53)"
Sevir.7G023000,Chr_07,10639419,10640249,(1 of 159) 1.11.1.7 - Peroxidase / Lactoperoxidase
Sevir.5G432800,Chr_05,44115386,44120639,
Sevir.9G287800,Chr_09,29785132,29787192,(1 of 56) KOG0192 - Tyrosine kinase specific for activated (GTP-bound) p21cdc42Hs
Sevir.5G112300,Chr_05,9013957,9015801,(1 of 5) PF05564 - Dormancy/auxin associated protein (Auxin_repressed)
Sevir.9G570200,Chr_09,55518088,55518613,
Sevir.4G009502,Chr_04,706395,707448,
Sevir.2G447700,Chr_02,47210119,47211842,(1 of 1) PTHR22814//PTHR22814:SF139 - COPPER TRANSPORT PROTEIN ATOX1-RELATED // SUBFAMILY NOT NAMED
Sevir.7G072900,Chr_07,16092502,16094981,(1 of 2) PTHR15907:SF35 - GENE1000 PROTEIN-RELATED
Sevir.1G380400,Chr_01,41319746,41320771,
Sevir.9G475800,Chr_09,49042244,49045609,(1 of 1) PTHR31490:SF3 - GLYCOSYL HYDROLASE FAMILY 10 PROTEIN
Sevir.3G225600,Chr_03,16903542,16906050,(1 of 1) PTHR23042//PTHR23042:SF58 - CIRCADIAN PROTEIN CLOCK/ARNT/BMAL/PAS // SUBFAMILY NOT NAMED
Sevir.9G542600,Chr_09,53596122,53605123,(1 of 2) PTHR10694//PTHR10694:SF45 - JUMONJI DOMAIN CONTAINING PROTEIN // LYSINE-SPECIFIC DEMETHYLASE ELF6-RELATED
Sevir.1G104000,Chr_01,9002311,9003905,"(1 of 9) 1.1.3.37//1.1.3.8 - D-arabinono-1,4-lactone oxidase / D-arabinono-gamma-lactone oxidase // L-gulonolactone oxidase / L-gulono-gamma-lactone oxidase"
Sevir.9G408200,Chr_09,43996368,44000980,
Sevir.9G000100,Chr_09,1571806,1573809,(1 of 4) PTHR11926//PTHR11926:SF244 - GLUCOSYL/GLUCURONOSYL TRANSFERASES // SUBFAMILY NOT NAMED
Sevir.6G040500,Chr_06,3464421,3466855,(1 of 11) PTHR24006//PTHR24006:SF122 - FAMILY NOT NAMED // UBIQUITIN CARBOXYL-TERMINAL HYDROLASE
Sevir.5G008200,Chr_05,614439,616140,(1 of 2) PTHR21234//PTHR21234:SF32 - PURINE NUCLEOSIDE PHOSPHORYLASE // SUBFAMILY NOT NAMED
Sevir.9G023200,Chr_09,1266940,1269892,(1 of 1) KOG3450 - Huntingtin interacting protein HYPK
Sevir.1G138900,Chr_01,14450895,14453051,
Sevir.7G110800,Chr_07,19608342,19609876,
Sevir.2G431100,Chr_02,46171561,46174052,
Sevir.2G277000,Chr_02,35607090,35613207,
Sevir.5G422900,Chr_05,43501156,43501426,
Sevir.9G207300,Chr_09,14860715,14868292,
Sevir.9G094651,Chr_09,5735480,5737288,(1 of 83) PF07893 - Protein of unknown function (DUF1668) (DUF1668)
Sevir.4G251700,Chr_04,35588153,35591714,(1 of 2) PTHR11850//PTHR11850:SF119 - HOMEOBOX PROTEIN TRANSCRIPTION FACTORS // SUBFAMILY NOT NAMED
Sevir.8G199900,Chr_08,33987828,33990443,"(1 of 93) PF04578//PF13968 - Protein of unknown function, DUF594 (DUF594) // Domain of unknown function (DUF4220) (DUF4220)"
Sevir.4G098900,Chr_04,8622935,8624767,(1 of 1) PTHR22835//PTHR22835:SF267 - ZINC FINGER FYVE DOMAIN CONTAINING PROTEIN // SUBFAMILY NOT NAMED
Sevir.9G221001,Chr_09,16388861,16389568,(1 of 80) 3.4.19.12 - Ubiquitinyl hydrolase 1 / Ubiquitin thiolesterase
Sevir.2G028500,Chr_02,2242864,2246392,(1 of 43) KOG0725 - Reductases with broad range of substrate specificities
Sevir.2G243300,Chr_02,32533320,32538627,(1 of 21) KOG0513 - Ca2+-independent phospholipase A2
Sevir.3G208200,Chr_03,15171661,15174200,
Sevir.9G453200,Chr_09,47364495,47366464,(1 of 1) K13125 - nitric oxide synthase-interacting protein (NOSIP)
Sevir.1G166500,Chr_01,23705093,23714847,(1 of 2) PTHR10359//PTHR10359:SF30 - A/G-SPECIFIC ADENINE GLYCOSYLASE/ENDONUCLEASE III // SUBFAMILY NOT NAMED
Sevir.9G203500,Chr_09,14544647,14547530,(1 of 1) PTHR10623//PTHR10623:SF15 - MICROTUBULE-ASSOCIATED PROTEIN RP/EB FAMILY MEMBER // MICROTUBULE-ASSOCIATED PROTEIN RP/EB FAMILY MEMBER 1A-RELATED
Sevir.5G227900,Chr_05,27578524,27579305,
Sevir.6G004800,Chr_06,363179,363689,(1 of 4) 3.4.19.5 - Beta-aspartyl-peptidase
Sevir.6G093900,Chr_06,9368456,9379847,(1 of 1) 2.6.1.62 - Adenosylmethionine--8-amino-7-oxononanoate transaminase / DAPA aminotransferase
Sevir.3G268350,Chr_03,21799274,21799565,
Sevir.5G006800,Chr_05,519055,524722,(1 of 7) PF01417 - ENTH domain (ENTH)
Sevir.3G426401,Chr_03,50217092,50218199,(1 of 87) K10523 - speckle-type POZ protein (SPOP)
Sevir.7G123600,Chr_07,20444771,20445965,"(1 of 34) PF04844 - Transcriptional repressor, ovate (Ovate)"
Sevir.5G078650,Chr_05,6311177,6311386,
Sevir.7G334401,Chr_07,34871713,34874212,
Sevir.4G136100,Chr_04,25755539,25756292,
Sevir.7G177900,Chr_07,24120547,24124985,(1 of 5) PTHR10362//PTHR10362:SF11 - HISTIDINE AMMONIA-LYASE // SUBFAMILY NOT NAMED
Sevir.5G052700,Chr_05,4110383,4126353,
Sevir.2G176375,Chr_02,24609849,24610465,
Sevir.9G045401,Chr_09,2674800,2676444,
Sevir.6G057200,Chr_06,4979626,4982675,(1 of 8) PF01535//PF12854//PF13041//PF14432 - PPR repeat (PPR) // PPR repeat (PPR_1) // PPR repeat family (PPR_2) // DYW family of nucleic acid deaminases (DYW_deaminase)
Sevir.1G115200,Chr_01,10072799,10075028,
Sevir.8G169900,Chr_08,30168931,30170124,(1 of 6) PTHR11102//PTHR11102:SF105 - SEL-1-LIKE PROTEIN // SUBFAMILY NOT NAMED
Sevir.9G416600,Chr_09,44642567,44645133,(1 of 5) PTHR11106 - GANGLIOSIDE INDUCED DIFFERENTIATION ASSOCIATED PROTEIN 2-RELATED
Sevir.6G100400,Chr_06,23735595,23742189,
Sevir.3G366200,Chr_03,44495353,44498058,(1 of 1) PTHR23155//PTHR23155:SF519 - LEUCINE-RICH REPEAT-CONTAINING PROTEIN // SUBFAMILY NOT NAMED
Sevir.2G100700,Chr_02,8979188,8980538,(1 of 67) PF03168 - Late embryogenesis abundant protein (LEA_2)
Sevir.1G096900,Chr_01,8466650,8471304,(1 of 1) PTHR11922:SF1 - ANTHRANILATE PHOSPHORIBOSYLTRANSFERASE-RELATED
Sevir.8G115900,Chr_08,17999990,18005016,
Sevir.2G256700,Chr_02,33884259,33887360,(1 of 5) K19307 - 25S rRNA (uracil2634-N3)-methyltransferase [EC:2.1.1.313] (BMT5)
Sevir.1G145625,Chr_01,16983595,16988871,(1 of 1) PTHR30009//PTHR30009:SF0 - CYTOCHROME C-TYPE SYNTHESIS PROTEIN AND PTS TRANSMEMBRANE COMPONENT // CYTOCHROME C ASSEMBLY PROTEIN-RELATED
Sevir.9G129000,Chr_09,8085025,8085998,(1 of 108) PF14368 - Probable lipid transfer (LTP_2)
Sevir.2G129500,Chr_02,13406213,13408487,(1 of 6) PTHR23044//PTHR23044:SF34 - 3'-5' EXONUCLEASE ERI1-RELATED // SUBFAMILY NOT NAMED
Sevir.5G457100,Chr_05,45546667,45550161,
Sevir.5G400400,Chr_05,41844729,41845920,(1 of 108) PF14368 - Probable lipid transfer (LTP_2)
Sevir.2G229000,Chr_02,31112156,31114457,(1 of 25) 1.14.13.21 - Flavonoid 3'-monooxygenase / Flavonoid 3'-hydroxylase
Sevir.2G328600,Chr_02,39598950,39602838,(1 of 1) PTHR13068//PTHR13068:SF25 - CGI-12 PROTEIN-RELATED // MITOCHONDRIAL TRANSCRIPTION TERMINATION FACTOR FAMILY PROTEIN
Sevir.9G257500,Chr_09,20545991,20547919,"(1 of 5) K15121 - solute carrier family 25, member 44 (SLC25A44)"
Sevir.5G406800,Chr_05,42357184,42358078,"(1 of 3) K15777 - 4,5-DOPA dioxygenase extradiol (DOPA)"
Sevir.9G280100,Chr_09,25732808,25738689,(1 of 1) PTHR23067//PTHR23067:SF41 - DOUBLE-STRANDED RNA-BINDING ZINC FINGER PROTEIN // AT30637P
Sevir.9G028700,Chr_09,1609810,1610751,(1 of 131) PF02365 - No apical meristem (NAM) protein (NAM)
Sevir.8G205700,Chr_08,34499280,34499641,(1 of 145) PF00651 - BTB/POZ domain (BTB)
Sevir.8G256550,Chr_08,40413852,40419165,
Sevir.5G475600,Chr_05,46576323,46578032,"(1 of 4) PTHR15371//PTHR15371:SF2 - TIM23 // OUTER ENVELOPE PORE PROTEIN 16-1, CHLOROPLASTIC"
Sevir.3G117000,Chr_03,7745969,7748302,(1 of 2) PTHR21588 - COILED-COIL-HELIX-COILED-COIL-HELIX DOMAIN CONTAINING 6
Sevir.9G111900,Chr_09,6932960,6940287,(1 of 2) PTHR11999//PTHR11999:SF86 - GROUP II PYRIDOXAL-5-PHOSPHATE DECARBOXYLASE // SUBFAMILY NOT NAMED
